url,tipo,nome_popular,nome_cientifico,ordem,familia,origem,alimentacao,sociabilidade,ph,ph_min,ph_max,temperatura_ideal,temp_min_c,temp_max_c,expectativa_vida,manutencao,tamanho_adulto,iluminacao,co2,crescimento,posicionamento,companheiros_sugeridos,imagem_principal_url,imagens_galeria,raw_description_snippet
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-blue-devi-hyphessobrycon-notidanos,peixe_ou_camarao,Tetra Blue Devil,Hyphessobrycon notidanos,,,,,,6.0 a 7.5,6.0,7.5,23ºC a 28ºC,23.0,28.0,,,,,,,,Tetra Nen Innesi; Tetra Red Cherry; Peixe Borboleta; Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_blue_devil_2_a_3_cm_hyphessobrycon_notidan_1_20260206164924_91850ee18d64.jpg,,"COM UMA COR AZUL INTENSA O TETRA BLUE DEVIL É UM DAQUELES PEIXES AMAZÔNICOS DIFÍCEIS DE ENCONTRAR. DEPOIS DE MUITO TEMPO TENTANDO, FINALMENTE CONSEGUIMOS TER EM NOSSO ESTOQUE
O Tetra Blue Devil é encontrado, na natureza, no Rio Orinoco. Em condições ideais, apresenta um brilho azul metálico intenso e marcante. Um peixe de habito tranquilo e cardumeiro
Nome popular:
Tetra Blue Devil
Nome científico:
Hyphessobrycon notidanos
Ordem;
Characiformes
Família:
Characidae (Caracídeos)
Origem:
Bacia do Rio Orinoco, Colômbia e Venezuela, América do Sul,
Alimentação:
Onívoro, no aquário aceita bem rações "
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-buenos-aires-hyphessobrycon-anisitsi,peixe_ou_camarao,Tetra Buenos Aires,Hyphessobrycon anisitsi,,,,,,5.5,5.5,5.5,24ºC a 28ºC,24.0,28.0,,,,,,,,"Ciclídeos Anões
",https://images.tcdn.com.br/img/img_prod/749804/tetra_buenos_aires_25_a_3_cm_hyphessobrycon_anisi_1_20251023130247_97f799ee0510.jpg,,"Tetra Buenos Aires, um peixe robusto e cheio de brilho para seu aquário
O Tetra Bueno Aires é uma joia dos grandes rios do Sul da América do Sul. É encontrado nos rios Paraguai e Uruguai. Possui um corpo com cores levemente azuladas e acinzentadas, barbatanas com as bordas avermelhada, o que o torna especial. Em seu habitat natural, nada em águas com densa vegetação de folhas, troncos e raízes.  O macho é ligeiramente menor que a fêmea e mais retilíneo. Em seu aquário, a expectativa de vida é de até 3 anos e tamanho máximo de cerca de 4 cm.
Comportamento e convivência com outras espécies
É uma"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-colombiano-gold-hyphessobrycon-columbianus,peixe_ou_camarao,Tetra Colombiano Gold,Hyphessobrycon Columbianus,,,,,,6.0 a 7.0,6.0,7.0,24ºC a 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_colombiano_gold_hyphessobrycon_columbianus_15_1_18cf407272e0283238827bdac617362d.jpg,,"Tetra Colombiano Gold
Peixes de Aquário
Peixes de Água Doce
Origem:
América do Sul.
Características:
De coloração brilhante, o Tetra Colombiano faz sucesso em qualquer aquário comunitário. Esse peixinho é pacífico e convive bem com a maioria dos peixes.
Comportamento e convivência com outras espécies:
é uma espécie de cardume, de comportamento pacífico que, que convive muito bem em aquário comunitários, especialmente, com outros tetras. Mantenha, pelo menos, cerca de 10 indivíduos em seu aquário, para que as cores dos tetras fiquem ainda mais realçadas.  Aqui na Kauar você encontra outras espé"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-comodoro-hyphessobrycon-comodoro-novidade,peixe_ou_camarao,Tetra Comodoro,Hyphessobrycon  comodoro,,,,,,6.0 a 7.5,6.0,7.5,22ºC a 30ºC,22.0,30.0,,,,,,,,Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_comodoro_2_a_3_cm_hyphessobrycon_comodoro_novidade_2544_1_962ebcbc167052c985b536163b1d8744.jpeg,,"Tetra Comodoro
:
Com uma coloração vibrante e metálica que vai do azul-esverdeado com extremidades avermelhadas, esse tetra será um destaque em seu aquário. Venha descobrir e se apaixonar por ele.
O Tetra Comodoro conhecido assim em homenagem a cidade de Comodoro, no Estado de Matogrosso. Possui cores bem chamativas, que vão de um brilho metálico, com destaques para os tons azul-esverdeados e o vermelho em suas extremidades. possui um corpo levemente alongado, e um nado elegante, que faz dele um destaque no aquário, especialmente para quem deseja montar um aquário plantado e comunitário.
Nome "
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-cyanotaenia-amarela-4-a-5-cm-hyphessobrycon-cyanotaenia,peixe_ou_camarao,Tetra Cyanotaenia Amarelo,Hyphessobrycon cyanotaenia,,,,,,6.4 a 7.4,6.4,7.4,23ºC a 30ºC,23.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_cyanotaenia_amarelo_4_a_5_cm_hyphessobrycon_cyanotaenia_2554_1_a2057e431f806d3989da99d1ad53c2bc.jpeg,,"O TETRA CYANOTAENIA AMARELO, UM PEIXE MARAVILHOSO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Tetra Cyanotaenia Amarelo alcança um tamanho de até 3.7 cm e possui expectativa de vida de 3 a 5 anos. O Tetra Cyanotaenia Amarelo é um peixe novo no universo do aquarismo, já que foi catalogado apenas em 2006. Possui um corpo robusto, com cores cinzas e um tom azulado e uma faixa negra que vai da cabeça até a calda, envolto por uma  faixa íris que o deixa ainda mais bonito. Em condições ideais, o apresenta um brilho intenso, ainda mais realçado em aquários de águas ácidas.
Nome popular:
Tetra,
Cyanotaenia Amarel"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-dourado-hyphessobrycon-moniliger,peixe_ou_camarao,Tetra Dourado,Hyphessobrycon moniliger,,,,,,6.0 a 7.4,6.0,7.4,23ºC a 30ºC,23.0,30.0,,,,,,,,Tetras Dourados,https://images.tcdn.com.br/img/img_prod/749804/tetra_dourado_hyphessobrycon_moniliger_1_20251030154249_b6aec6b880ce.jpg,,"Tetra Dourado e cheio de energia e elegância. Leve mais movimento e luminosidade para seu aquário!
O Tetra Dourado é um peixe perfeito para quem busca peixes pequenos e luminosos. Possui um brilho dourado metálico, que se destaca bastante, principalmente em luz azul, levemente quente, e agua levemente âmbar. De fácil cuidado e altamente sociável. Perfeito para aquários plantados, amazônicos e comunitários.
Quer saber mais sobre o Tetra Dourado e os cuidados da Kauar? A baixo temos mais informações;
Nome popular:
Tetra Dourado, Tetra Moniliger
Nome científico:
Hyphessobrycon moniliger
Ordem;
Ch"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-foguinho-gold-tetra-engracadinho-hyphessobrycon-griemii,peixe_ou_camarao,Tetra Engraçadinho Gold,Hyphessobrycon griemi,,,,,,5.8 a 7.8,5.8,7.8,23ºC a 28ºC,23.0,28.0,,,,,,,,Coridoras e Rásboras,https://images.tcdn.com.br/img/img_prod/749804/tetra_foguinho_gold_tetra_engraadinho_hyphessobry_2_20250919102200_e3ad5616b8eb.jpg,,"Tetra Foguinho Gold (Hyphessobrycon griemi)
O Tetra Foguinho Gold é um daqueles peixes que nos apaixonamos ao primeiro olhar. Um peixes com cores únicas entre os Tetras. O nome Gold não é por acaso, possui uma grande parte do corpo em um tom dourado metálico, que pode variar do amarelo-esverdeado ao laranja-dourado. As nadadeiras são ficam mais avermelhadas, principalmente nos machos, em época de reprodução. É um peixe de cardume, o ideal seria manter acima de 6 indivíduos.
Nome popular:
Tetra Foguinho Gold, Tetra Engraçadinho, Tetra Griemi
Nome científico:
Hyphessobrycon griemi/Hyphessobrycon"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-glowlight-hemigrammus-erythrozonus,peixe_ou_camarao,Tetra Glowlight (Neon Vermelho),,,,,,,6.0 a 7.5,6.0,7.5,23°C a 28°C,23.0,28.0,,,,,,,,Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_glowlight_neon_vermelho_2_5_a_3_cm_375_1_6eebf987324093557ea6f764befc87e2.jpg,,"TETRA GLOWLIGHT, UM PEIXE DE ÁGUA DOCE PARA SEU AQUÁRIO
O Tetra Glowlight (Hemigrammus Erythrozonus) é
natural da América do Sul e alcança, quando adulto, cerca de 3,5 cm. Possui expectativa de vida de 3 a 5 anos. Em condições ideais, apresenta um brilho intenso, especialmente, na linha vermelha que cobre toda a extensão central de seu corpo. Esse brilho característico inspirou seu nome popular.
COMPORTAMENTO E CONVIVÊNCIA COM OUTRAS ESPÉCIES
Como outros tetras, o Tetra Glowlight é uma espécie de cardume e temperamento pacífico. Por isso, convive muito bem com outros peixes tetras da mesma esp"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-iguana-iguanodectes-adujai,peixe_ou_camarao,Tetra Iguana,Iguanodectes adujai,,,,,,"6,5 a 7,5",6.5,7.5,22ºC e 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_iguana_iguanodectes_adujai_435_1_7da76bc546d093fbb8ee16788bc9b903.png,,"Tetra Iguana
Peixes de Aquário
Peixes Ornamentais
Origem:
Rios Madeira e Negro da Bacia Amazônica e Rio Orinoco na Venezuela.
Características:
o Tetra Iguana, também conhecido como Tetra Lagarto, possui marcações características que conferem um visual muito bonito e vibrante a esse peixinho pacífico que pode atingir até 5,5 na fase adulta. Ao longo do corpo, três faixas nas cores vermelha, prata e preta se destacam sobre o corpo verde oliva.  Mas não foi apenas a cor verde de seu corpo que serviu de inspiração para seu nome popular. Sua forma alongada também permite que o Tetra Iguana nade alc"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-imperador-albino-nematobrycon-palmeri,peixe_ou_camarao,Tetra Imperador Albino,Nematobrycon palmeri,,,,,,5.0 a 7.6,5.0,7.6,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_imperador_albino_4_a_5_cm_nematobrycon_palmeri_2520_1_a25f684827665f61a2b9f864653e53fa.jpg,,"TETRA IMPERADOR ALBINO, UM PEIXE MARAVILHOSO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Tetra Imperador Albino alcança um tamanho de até 4.2 cm e possui expectativa de vida de 3 a 5 anos. O Tetra Imperador Albino é um peixe ornamental clássico do aquarismo de água doce. Possui nadadeira mais alongadas que outras espécies de tetra, o que lhe confere um visual mais imponente, que inspirou seu nome popular. Em condições ideais, seu corpo prateado apresenta um brilho intenso, ainda mais realçado em aquários de águas ácidas. Outras característica marcante do Tetra Imperador Albino é linha preta que cobre toda"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-imperador-nematobrycon-palmeri,peixe_ou_camarao,Tetra Imperador,Nematobrycon palmeri,,,,,,5.0 a 7.6,5.0,7.6,22ºC a 28ºC,22.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_imperador_4_a_5_cm_nematobrycon_palmeri_373_1_e9441b97f4dc37365f8a441cf9ee4e55.jpg,,"TETRA IMPERADOR, UM PEIXE MARAVILHOSO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Tetra Imperador alcança um tamanho de até 4.2 cm e possui expectativa de vida de 3 a 5 anos. O Tetra Imperador é um peixe ornamental clássico do aquarismo de água doce. Possui nadadeira mais alongadas que outras espécies de tetra, o que lhe confere um visual mais imponente, que inspirou seu nome popular. Em condições ideais, seu corpo prateado apresenta um brilho intenso, ainda mais realçado em aquários de águas ácidas. Outras característica marcante do Tetra Imperador é linha preta que cobre toda a extensão central de seu c"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-limao-hyphessobrycon-pulchripinnis,peixe_ou_camarao,Tetra Limão,Hyphessobrycon pulchripinnis,,,,,,6.0 a 7.0,6.0,7.0,23ºC a 26ºC,23.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_limao_2_5_a_3_cm_hyphessobrycon_pulchripinnis_107_1_bd0d3bc895200121330deaa37fd0f3b2.jpg,,"Tetra Limão
Peixes de Aquário  |
Peixes de Água Doce
Tamanho: 5 cm
Origem:
América do Sul (Bacia do Araguaia)
Características:
O Tetra Limão é um peixe pacífico e pequeno. Este peixe pode alcançar no máximo 5cm. O seu nome popular foi inspirado por sua cor. Esse peixe de água doce pode viver em seu aquário por cerca de 3 a 5 anos.
Comportamento e convivência com outras espécies:
é uma espécie de cardume, de comportamento pacífico que, que convive muito bem em aquário comunitários, especialmente, com outros tetras. Mantenha, pelo menos, cerca de 10 indivíduos em seu aquário, para que as cores d"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-matogrosso-super-veu-hyphessobrycon-eques,peixe_ou_camarao,Tetra Matogrosso Super Véu,Hyphessobrycon eques,,,,,,"6,0 a 7,0",6.0,7.0,24ºC e 26ºC,24.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_matogrosso_super_veu_3_a_4_cm_hyphessobrycon_eques_maravilhoso_105_1_57f441d0d9bab7a7fb1a06cc3f77f5f1.jpg,,"Tetra Matogrosso Véu, clássico do aquarismo para seu aquário de água doce
O Tetra Matogrosso Véu é um peixe ornamental de aquário de água doce, pacífico, natural da América do Sul. o Tetra Matogrosso é um peixe pequeno, mas muito resistente. Atingindo apenas 4cm, essa espécie é uma das mais indicadas para decorar qualquer aquário.
Quer saber mais sobre o Tetra Matogrosso e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kauar!
Comportamento
Pacífico e de fácil adaptação, o Te"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-negro-gymnocorymbus-ternetzi-super-resistente-ideal-para-iniciantes,peixe_ou_camarao,Tetra Negro,Gymnocorymbus ternetzi,,,,,,"6,0",6.0,6.0,"6,90",6.9,6.9,,,,,,,,Tetra Nen Innesi; Tetra Red Cherry; Peixe Borboleta; Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_negro_3_a_4_cm_gymnocorymbus_ternetzi_sup_1_20250801115546_1c0d89c000e6.jpeg,,"TETRA NEGRO, PARA QUEM BUSCA UM TETRA ROBUSTO, ELEGANTE E DE GRANDE RESISTÊNCIA, E QUE PODE CONVIVER COM MUITAS OUTRAS ESPÉCIES.
O Tetra Negro é um peixe famoso pela sua resistência, e capacidade de viver em várias faixas de PH diferentes, pode ir de 6,0 a 8,0, e devido ao seu grande porte, chega aos 7,5, vive bem com peixes maiores, que não vê como presa. Nativo das bacias dos rios Paraguai e Guaporé, mas encontrado em muitas outras regiões.
Nome popular:
Tetra Negro, Tetra Preto
Nome científico:
Gymnocorymbus ternetzi
Ordem;
Characiformes
Família:
Acestrorhamphidae
Origem:
Bacias dos Rios Pa"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-neon-cardinal-paracheirodon-axelrodi,peixe_ou_camarao,Tetra Neon Cardinal,Paracheirodon Axelrodi,,,,,,4.0 a 7,4.0,7.0,23ºC a 30ºC,23.0,30.0,,,,,,,,Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_neon_cardinal_1_a_3_cm_paracheirodon_axelrodi_913_1_fdf95d55f3a9e2695812dc4331475fef.jpg,,"Tetra Neon Cardinal (Paracheidon Aroldoi) é um peixe amazônico lindo para seu aquário de água doce
O Tetra Neon Cardinal (Paracheidon Aroldoi) é um dos peixes ornamentais mais conhecidos do mundo, pertencente à classe
Actinopterygii, à ordem Characiformes e, finalmente, à família Characidae.
Um verdadeiro clássico do aquarismo de água doce, o peixe Neon Cardinal alcança um tamanho máximo de 4 cm, muito similar ao tamanho de outros peixes tetra, com expectativa de vida de 3 a 5 anos. Em condições ideais, apresenta um brilho intenso no corpo vermelho e na linha azul que cobre toda a extensão sup"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-neon-innesi-paracheirodon-innesi,peixe_ou_camarao,Tetra Neon Innesi JUMBO!!! (reproduzido em aquários),Paracheirodon innesi,,,,,,4.0 a 7.,4.0,7.0,23ºC a 30ºC,23.0,30.0,,,,,,,,Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_neon_innesi_jumbo_reproduzido_em_aquarios_2_5_a_4_cm_paracheirodon_innesi_371_1_fc4317e9aae7ad349cfb30b71e8d2532.jpg,,"Tetra Neon Innesi (Paracheidon Innesi)
O Tetra Neon Innesi é uma espécie de cardume e temperamento pacífico. Por isso, convive muito bem com outros peixes tetras da mesma espécie e outros peixes tetras em aquários comunitários. É um peixe também conhecido como Tetra Neon Verdadeiro e pertence à ordem Characiformes e família dos Caracídeos. O Tetra Neon Innesi é encontrado na Bacia Amazônica, com expectativa de vida de até 5 anos.
Comportamento e convivência com outras espécies
Como outros peixes tetras, o Tetra Neon Innesi é uma espécie de cardume e temperamento pacífico. Por isso, convive mui"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-neon-negro-hyphessobrycon-herbertaxelrodi,peixe_ou_camarao,Tetra Neon Negro,Hyphessobrycon herbertaxelrodi,,,,,,5.5,5.5,5.5,24ºC a 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_neon_negro_2_5_a_3_cm_hyphessobrycon_herbertaxelrodi_911_1_d3b0830114eba931ed516fe7e8aa8ce9.jpg,,"Neon Negro, um peixe cheio de brilho para seu aquário
O Neon Negro (Hyphessobrycon herbetaxelrodi)
é um peixinho clássico do aquarismo de água doce. Em seu habitat natural, nada em águas negras com densa vegetação de folhas, troncos e raízes. Possui um brilho prata característico e um linha negra que percorre todo seu corpo e inspirou seu nome popular.  O macho é ligeiramente menor que a fêmea e mais retilíneo. Em seu aquário, a expectativa de vida é de até 3 anos e tamanho máximo de cerca de 3cm.
Comportamento e convivência com outras espécies
É uma espécie de cardume e em seu aquário ficará "
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-olho-de-fogo-balao-pequeno,peixe_ou_camarao,Tetra Olho de Fogo Balão Pequeno,,,,,,,6.0 a 7.0,6.0,7.0,22ºC a 27ºC,22.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tetra_olho_de_fogo_balao_pequeno_103_1_c193bc8a4a271e9c2f2917e21e6c2086.jpg,,"Tetra Olho de Fogo Balão
Peixes de Aquário
Peixes de Água Doce
Origem:
América do Sul.
Características:
O Tetra Olho de Fogo Balão é um peixe tranquilo, pequeno e ágil. Parece estar sempre ""de bem com a vida"", nadando tranquilo durante todo o tempo. Esse peixe de água doce é muito bonito e brilhante, todo translucido, a luminosidade de seu corpo é encantadora, é uma verdadeira lanterninha submarina"".
Comportamento e convivência com outras espécies:
é uma espécie de cardume, de comportamento pacífico que, que convive muito bem em aquário comunitários, especialmente, com outros tetras. Mantenha,"
https://www.kauar.com.br/agua-doce/tetras-e-rasboras/tetra-panda-anao-tetra-paraguaio-aphyocharax-paraguayensis,peixe_ou_camarao,Tetra Panda Anão,Aphyocharax nattereri,,,,,,6.4 a 7.4,6.4,7.4,23ºC a 30ºC,23.0,30.0,,,,,,,,Cascudos e Coridoras,https://images.tcdn.com.br/img/img_prod/749804/tetra_anao_panda_tetra_paraguaio_2_a_3_cm_aphyocharax_paraguayensis_2536_1_abc5a51aed735e30988a7d9e472d248d.jpg,,"Tetra Panda
Anão:
Conheça o pequeno Tetra Panda
Anão
, novo queridinho dos amantes de peixes pequenos, e aquários nanos
O Tetra Panda
Anão
(
Aphyocharax
nattereri
), também conhecido como Tetra Paraguaio, é um pequeno peixe natural do Rio Paraguai, que encanta aquaristas pelo seu tamanho diminuto, geralmente fica entre 3 a 4 cm, comportamento tranquilo e cores vibrantes. Perfeito para aquários nanos, plantados e comunitários. Perfeito para aquaristas iniciantes, pois é uma espécie muito resistente
Nome popular:
Tetra Panda
Anão
Nome científico:
Aphyocharax
nattereri
Ordem;
Characiformes
Famíli"
